Time;Object Name;Status;Value;;;;
11:16:21;TIC Turbo Power;;16,5;9:12:26;2:03:55;7435;
11:16:21;TIC Gauge 1;11;4,30E-01;9:12:26;2:03:55;7435;
11:16:21;TIC Gauge 2;11;2,98E-01;9:12:26;2:03:55;7435;
11:16:21;TIC Gauge 3;11;2,36E-01;9:12:26;2:03:55;7435;
11:16:23;TIC Gauge 2;11;3,00E-01;9:12:26;2:03:57;7437;
11:16:23;TIC Turbo Speed;;99,8;9:12:26;2:03:57;7437;
11:16:23;TIC Turbo Power;;17,2;9:12:26;2:03:57;7437;
11:16:23;TIC Gauge 3;11;2,39E-01;9:12:26;2:03:57;7437;
11:16:23;TIC Gauge 1;11;4,33E-01;9:12:26;2:03:57;7437;
11:16:25;TIC Turbo Speed;;99,8;9:12:26;2:03:59;7439;
11:16:25;TIC Turbo Power;;14,4;9:12:26;2:03:59;7439;
11:16:25;TIC Gauge 1;11;4,37E-01;9:12:26;2:03:59;7439;
11:16:25;TIC Gauge 2;11;3,02E-01;9:12:26;2:03:59;7439;
11:16:26;TIC Gauge 3;11;2,39E-01;9:12:26;2:04:00;7440;
11:16:27;TIC Turbo Speed;;99,8;9:12:26;2:04:01;7441;
11:16:27;TIC Turbo Power;;18,2;9:12:26;2:04:01;7441;
11:16:27;TIC Gauge 1;11;4,38E-01;9:12:26;2:04:01;7441;
11:16:28;TIC Gauge 2;11;3,03E-01;9:12:26;2:04:02;7442;
11:16:28;TIC Gauge 3;11;2,42E-01;9:12:26;2:04:02;7442;
11:16:29;TIC Turbo Power;;18,2;9:12:26;2:04:03;7443;
11:16:29;TIC Turbo Speed;;99,8;9:12:26;2:04:03;7443;
11:16:30;TIC Gauge 1;11;4,41E-01;9:12:26;2:04:04;7444;
11:16:30;TIC Gauge 2;11;3,04E-01;9:12:26;2:04:04;7444;
11:16:30;TIC Gauge 3;11;2,42E-01;9:12:26;2:04:04;7444;
11:16:31;TIC Gauge 1;11;4,41E-01;9:12:26;2:04:05;7445;
11:16:31;TIC Turbo Speed;;99,8;9:12:26;2:04:05;7445;
11:16:32;TIC Turbo Power;;16,5;9:12:26;2:04:06;7446;
11:16:32;TIC Gauge 2;11;3,05E-01;9:12:26;2:04:06;7446;
11:16:32;TIC Gauge 3;11;2,45E-01;9:12:26;2:04:06;7446;
11:16:34;TIC Gauge 1;11;4,43E-01;9:12:26;2:04:08;7448;
11:16:34;TIC Turbo Speed;;99,8;9:12:26;2:04:08;7448;
11:16:34;TIC Turbo Power;;16,8;9:12:26;2:04:08;7448;
11:16:34;TIC Gauge 2;11;3,08E-01;9:12:26;2:04:08;7448;
11:16:34;TIC Gauge 3;11;2,45E-01;9:12:26;2:04:08;7448;
11:16:36;TIC Turbo Speed;;99,8;9:12:26;2:04:10;7450;
11:16:36;TIC Turbo Power;;16,5;9:12:26;2:04:10;7450;
11:16:36;TIC Gauge 1;11;4,46E-01;9:12:26;2:04:10;7450;
11:16:36;TIC Gauge 2;11;3,09E-01;9:12:26;2:04:10;7450;
11:16:36;TIC Gauge 3;11;2,48E-01;9:12:26;2:04:10;7450;
11:16:38;TIC Turbo Speed;;99,8;9:12:26;2:04:12;7452;
11:16:38;TIC Turbo Power;;17,5;9:12:26;2:04:12;7452;
11:16:38;TIC Gauge 1;11;4,48E-01;9:12:26;2:04:12;7452;
11:16:38;TIC Gauge 2;11;3,11E-01;9:12:26;2:04:12;7452;
11:16:38;TIC Gauge 3;11;2,49E-01;9:12:26;2:04:12;7452;
11:16:40;TIC Gauge 3;11;2,51E-01;9:12:26;2:04:14;7454;
11:16:40;TIC Turbo Speed;;99,8;9:12:26;2:04:14;7454;
11:16:40;TIC Turbo Power;;17,5;9:12:26;2:04:14;7454;
11:16:40;TIC Gauge 1;11;4,50E-01;9:12:26;2:04:14;7454;
11:16:40;TIC Gauge 2;11;3,12E-01;9:12:26;2:04:14;7454;
11:16:42;TIC Turbo Power;;18,2;9:12:26;2:04:16;7456;
11:16:42;TIC Turbo Speed;;99,8;9:12:26;2:04:16;7456;
11:16:42;TIC Gauge 1;11;4,50E-01;9:12:26;2:04:16;7456;
11:16:42;TIC Gauge 2;11;3,13E-01;9:12:26;2:04:16;7456;
11:16:42;TIC Gauge 3;11;2,52E-01;9:12:26;2:04:16;7456;
11:16:44;TIC Turbo Speed;;99,8;9:12:26;2:04:18;7458;
11:16:44;TIC Turbo Power;;18,2;9:12:26;2:04:18;7458;
11:16:44;TIC Gauge 1;11;4,52E-01;9:12:26;2:04:18;7458;
11:16:44;TIC Gauge 2;11;3,14E-01;9:12:26;2:04:18;7458;
11:16:44;TIC Gauge 3;11;2,54E-01;9:12:26;2:04:18;7458;
11:16:46;TIC Turbo Speed;;99,8;9:12:26;2:04:20;7460;
11:16:46;TIC Turbo Power;;16,5;9:12:26;2:04:20;7460;
11:16:46;TIC Gauge 1;11;4,57E-01;9:12:26;2:04:20;7460;
11:16:46;TIC Gauge 2;11;3,16E-01;9:12:26;2:04:20;7460;
11:16:46;TIC Gauge 3;11;2,53E-01;9:12:26;2:04:20;7460;
11:16:48;TIC Turbo Speed;;99,8;9:12:26;2:04:22;7462;
11:16:48;TIC Turbo Power;;16,8;9:12:26;2:04:22;7462;
11:16:48;TIC Gauge 1;11;4,59E-01;9:12:26;2:04:22;7462;
11:16:48;TIC Gauge 2;11;3,18E-01;9:12:26;2:04:22;7462;
11:16:48;TIC Gauge 3;11;2,57E-01;9:12:26;2:04:22;7462;
11:16:50;TIC Turbo Speed;;99,8;9:12:26;2:04:24;7464;
11:16:50;TIC Turbo Power;;14,6;9:12:26;2:04:24;7464;
11:16:50;TIC Gauge 1;11;4,59E-01;9:12:26;2:04:24;7464;
11:16:50;TIC Gauge 2;11;3,20E-01;9:12:26;2:04:24;7464;
11:16:50;TIC Gauge 3;11;2,58E-01;9:12:26;2:04:24;7464;
11:16:52;TIC Turbo Speed;;99,8;9:12:26;2:04:26;7466;
11:16:52;TIC Turbo Power;;17,9;9:12:26;2:04:26;7466;
11:16:52;TIC Gauge 1;11;4,64E-01;9:12:26;2:04:26;7466;
11:16:52;TIC Gauge 2;11;3,22E-01;9:12:26;2:04:26;7466;
11:16:52;TIC Gauge 3;11;2,61E-01;9:12:26;2:04:26;7466;
11:16:54;TIC Turbo Speed;;99,8;9:12:26;2:04:28;7468;
11:16:54;TIC Turbo Power;;15,8;9:12:26;2:04:28;7468;
11:16:54;TIC Gauge 1;11;4,71E-01;9:12:26;2:04:28;7468;
11:16:54;TIC Gauge 2;11;3,23E-01;9:12:26;2:04:28;7468;
11:16:54;TIC Gauge 3;11;2,60E-01;9:12:26;2:04:28;7468;
11:16:56;TIC Turbo Speed;;99,8;9:12:26;2:04:30;7470;
11:16:56;TIC Turbo Power;;16,5;9:12:26;2:04:30;7470;
11:16:56;TIC Gauge 1;11;4,71E-01;9:12:26;2:04:30;7470;
11:16:56;TIC Gauge 2;11;3,25E-01;9:12:26;2:04:30;7470;
11:16:56;TIC Gauge 3;11;2,65E-01;9:12:26;2:04:30;7470;
11:16:58;TIC Gauge 3;11;2,64E-01;9:12:26;2:04:32;7472;
11:16:58;TIC Turbo Speed;;99,8;9:12:26;2:04:32;7472;
11:16:58;TIC Turbo Power;;14,6;9:12:26;2:04:32;7472;
11:16:58;TIC Gauge 1;11;4,74E-01;9:12:26;2:04:32;7472;
11:16:58;TIC Gauge 2;11;3,26E-01;9:12:26;2:04:32;7472;
11:17:00;TIC Turbo Speed;;99,8;9:12:26;2:04:34;7474;
11:17:00;TIC Turbo Power;;17,5;9:12:26;2:04:34;7474;
11:17:00;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:34;7474;
11:17:00;TIC Gauge 2;11;6,63E-03;9:12:26;2:04:34;7474;
11:17:01;TIC Gauge 3;11;8,06E-03;9:12:26;2:04:35;7475;
11:17:02;TIC Turbo Speed;;99,8;9:12:26;2:04:36;7476;
11:17:02;TIC Turbo Power;;16,5;9:12:26;2:04:36;7476;
11:17:03;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:37;7477;
11:17:03;TIC Gauge 2;11;2,67E-03;9:12:26;2:04:37;7477;
11:17:03;TIC Gauge 3;11;3,73E-03;9:12:26;2:04:37;7477;
11:17:04;TIC Turbo Speed;;99,8;9:12:26;2:04:38;7478;
11:17:04;TIC Turbo Power;;14,8;9:12:26;2:04:38;7478;
11:17:05;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:39;7479;
11:17:05;TIC Gauge 2;11;1,95E-03;9:12:26;2:04:39;7479;
11:17:05;TIC Gauge 3;11;2,69E-03;9:12:26;2:04:39;7479;
11:17:06;TIC Gauge 2;11;1,65E-03;9:12:26;2:04:40;7480;
11:17:06;TIC Turbo Speed;;99,8;9:12:26;2:04:40;7480;
11:17:07;TIC Turbo Power;;16,5;9:12:26;2:04:41;7481;
11:17:07;TIC Gauge 3;11;2,31E-03;9:12:26;2:04:41;7481;
11:17:07;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:41;7481;
11:17:09;TIC Turbo Speed;;99,8;9:12:26;2:04:43;7483;
11:17:09;TIC Turbo Power;;17,5;9:12:26;2:04:43;7483;
11:17:09;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:43;7483;
11:17:09;TIC Gauge 2;11;1,39E-03;9:12:26;2:04:43;7483;
11:17:09;TIC Gauge 3;11;1,96E-03;9:12:26;2:04:43;7483;
11:17:11;TIC Gauge 2;11;1,28E-03;9:12:26;2:04:45;7485;
11:17:11;TIC Turbo Speed;;99,8;9:12:26;2:04:45;7485;
11:17:11;TIC Turbo Power;;16;9:12:26;2:04:45;7485;
11:17:11;TIC Gauge 3;11;1,78E-03;9:12:26;2:04:45;7485;
11:17:11;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:45;7485;
11:17:13;TIC Gauge 3;11;1,63E-03;9:12:26;2:04:47;7487;
11:17:13;TIC Turbo Speed;;99,8;9:12:26;2:04:47;7487;
11:17:13;TIC Turbo Power;;13,6;9:12:26;2:04:47;7487;
11:17:13;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:47;7487;
11:17:13;TIC Gauge 2;11;1,16E-03;9:12:26;2:04:47;7487;
11:17:15;TIC Gauge 2;11;1,08E-03;9:12:26;2:04:49;7489;
11:17:15;TIC Turbo Speed;;99,8;9:12:26;2:04:49;7489;
11:17:15;TIC Turbo Power;;16,5;9:12:26;2:04:49;7489;
11:17:15;TIC Gauge 3;11;1,49E-03;9:12:26;2:04:49;7489;
11:17:15;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:49;7489;
11:17:17;TIC Gauge 2;11;1,01E-03;9:12:26;2:04:51;7491;
11:17:17;TIC Turbo Speed;;99,8;9:12:26;2:04:51;7491;
11:17:17;TIC Turbo Power;;17,5;9:12:26;2:04:51;7491;
11:17:17;TIC Gauge 3;11;1,41E-03;9:12:26;2:04:51;7491;
11:17:17;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:51;7491;
11:17:19;TIC Turbo Speed;;99,8;9:12:26;2:04:53;7493;
11:17:19;TIC Turbo Power;;18,2;9:12:26;2:04:53;7493;
11:17:19;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:53;7493;
11:17:19;TIC Gauge 2;11;9,53E-04;9:12:26;2:04:53;7493;
11:17:19;TIC Gauge 3;11;1,33E-03;9:12:26;2:04:53;7493;
11:17:21;TIC Turbo Speed;;99,8;9:12:26;2:04:55;7495;
11:17:21;TIC Turbo Power;;14,6;9:12:26;2:04:55;7495;
11:17:21;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:55;7495;
11:17:21;TIC Gauge 2;11;9,03E-04;9:12:26;2:04:55;7495;
11:17:21;TIC Gauge 3;11;1,25E-03;9:12:26;2:04:55;7495;
11:17:23;TIC Turbo Speed;;99,8;9:12:26;2:04:57;7497;
11:17:23;TIC Turbo Power;;16,5;9:12:26;2:04:57;7497;
11:17:23;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:57;7497;
11:17:23;TIC Gauge 2;11;8,56E-04;9:12:26;2:04:57;7497;
11:17:23;TIC Gauge 3;11;1,19E-03;9:12:26;2:04:57;7497;
11:17:25;TIC Turbo Speed;;99,8;9:12:26;2:04:59;7499;
11:17:25;TIC Turbo Power;;17,5;9:12:26;2:04:59;7499;
11:17:25;TIC Gauge 1;11;1,00E-02;9:12:26;2:04:59;7499;
11:17:25;TIC Gauge 2;11;8,19E-04;9:12:26;2:04:59;7499;
11:17:25;TIC Gauge 3;11;1,14E-03;9:12:26;2:04:59;7499;
11:17:27;TIC Turbo Speed;;99,8;9:12:26;2:05:01;7501;
11:17:27;TIC Turbo Power;;17,5;9:12:26;2:05:01;7501;
11:17:27;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:01;7501;
11:17:27;TIC Gauge 2;11;7,91E-04;9:12:26;2:05:01;7501;
11:17:27;TIC Gauge 3;11;1,08E-03;9:12:26;2:05:01;7501;
11:17:29;TIC Turbo Speed;;99,8;9:12:26;2:05:03;7503;
11:17:29;TIC Turbo Power;;18;9:12:26;2:05:03;7503;
11:17:29;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:03;7503;
11:17:29;TIC Gauge 2;11;7,64E-04;9:12:26;2:05:03;7503;
11:17:29;TIC Gauge 3;11;1,05E-03;9:12:26;2:05:03;7503;
11:17:31;TIC Turbo Speed;;99,8;9:12:26;2:05:05;7505;
11:17:31;TIC Turbo Power;;17,5;9:12:26;2:05:05;7505;
11:17:31;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:05;7505;
11:17:31;TIC Gauge 2;11;7,43E-04;9:12:26;2:05:05;7505;
11:17:31;TIC Gauge 3;11;1,02E-03;9:12:26;2:05:05;7505;
11:17:33;TIC Turbo Speed;;99,8;9:12:26;2:05:07;7507;
11:17:33;TIC Turbo Power;;17,5;9:12:26;2:05:07;7507;
11:17:33;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:07;7507;
11:17:33;TIC Gauge 2;11;7,19E-04;9:12:26;2:05:07;7507;
11:17:34;TIC Gauge 3;11;9,89E-04;9:12:26;2:05:08;7508;
11:17:35;TIC Gauge 2;11;6,97E-04;9:12:26;2:05:09;7509;
11:17:35;TIC Turbo Speed;;99,8;9:12:26;2:05:09;7509;
11:17:35;TIC Turbo Power;;15,1;9:12:26;2:05:09;7509;
11:17:35;TIC Gauge 3;11;9,69E-04;9:12:26;2:05:09;7509;
11:17:35;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:09;7509;
11:17:37;TIC Turbo Speed;;99,8;9:12:26;2:05:11;7511;
11:17:37;TIC Turbo Power;;16,5;9:12:26;2:05:11;7511;
11:17:37;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:11;7511;
11:17:38;TIC Gauge 2;11;6,75E-04;9:12:26;2:05:12;7512;
11:17:38;TIC Gauge 3;11;9,44E-04;9:12:26;2:05:12;7512;
11:17:39;TIC Turbo Speed;;99,8;9:12:26;2:05:13;7513;
11:17:39;TIC Turbo Power;;17,5;9:12:26;2:05:13;7513;
11:17:40;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:14;7514;
11:17:40;TIC Gauge 2;11;6,56E-04;9:12:26;2:05:14;7514;
11:17:40;TIC Gauge 3;11;9,05E-04;9:12:26;2:05:14;7514;
11:17:42;TIC Turbo Speed;;99,8;9:12:26;2:05:16;7516;
11:17:42;TIC Turbo Power;;16,5;9:12:26;2:05:16;7516;
11:17:42;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:16;7516;
11:17:42;TIC Gauge 2;11;6,39E-04;9:12:26;2:05:16;7516;
11:17:42;TIC Gauge 3;11;8,82E-04;9:12:26;2:05:16;7516;
11:17:44;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:18;7518;
11:17:44;TIC Turbo Speed;;99,8;9:12:26;2:05:18;7518;
11:17:44;TIC Turbo Power;;17,5;9:12:26;2:05:18;7518;
11:17:44;TIC Gauge 2;11;6,27E-04;9:12:26;2:05:18;7518;
11:17:44;TIC Gauge 3;11;8,72E-04;9:12:26;2:05:18;7518;
11:17:46;TIC Turbo Speed;;99,8;9:12:26;2:05:20;7520;
11:17:46;TIC Turbo Power;;16,5;9:12:26;2:05:20;7520;
11:17:46;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:20;7520;
11:17:46;TIC Gauge 2;11;6,13E-04;9:12:26;2:05:20;7520;
11:17:46;TIC Gauge 3;11;8,48E-04;9:12:26;2:05:20;7520;
11:17:48;TIC Gauge 3;11;8,24E-04;9:12:26;2:05:22;7522;
11:17:48;TIC Turbo Speed;;99,8;9:12:26;2:05:22;7522;
11:17:48;TIC Turbo Power;;15,8;9:12:26;2:05:22;7522;
11:17:48;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:22;7522;
11:17:48;TIC Gauge 2;11;6,02E-04;9:12:26;2:05:22;7522;
11:17:50;TIC Gauge 3;11;8,14E-04;9:12:26;2:05:24;7524;
11:17:50;TIC Turbo Speed;;99,8;9:12:26;2:05:24;7524;
11:17:50;TIC Turbo Power;;15,8;9:12:26;2:05:24;7524;
11:17:50;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:24;7524;
11:17:50;TIC Gauge 2;11;5,90E-04;9:12:26;2:05:24;7524;
11:17:52;TIC Turbo Speed;;99,8;9:12:26;2:05:26;7526;
11:17:52;TIC Turbo Power;;17,5;9:12:26;2:05:26;7526;
11:17:52;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:26;7526;
11:17:52;TIC Gauge 2;11;5,79E-04;9:12:26;2:05:26;7526;
11:17:52;TIC Gauge 3;11;7,99E-04;9:12:26;2:05:26;7526;
11:17:54;TIC Turbo Speed;;99,8;9:12:26;2:05:28;7528;
11:17:54;TIC Turbo Power;;17,5;9:12:26;2:05:28;7528;
11:17:54;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:28;7528;
11:17:54;TIC Gauge 2;11;5,70E-04;9:12:26;2:05:28;7528;
11:17:54;TIC Gauge 3;11;7,91E-04;9:12:26;2:05:28;7528;
11:17:56;TIC Turbo Speed;;99,8;9:12:26;2:05:30;7530;
11:17:56;TIC Turbo Power;;16,3;9:12:26;2:05:30;7530;
11:17:56;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:30;7530;
11:17:56;TIC Gauge 2;11;5,59E-04;9:12:26;2:05:30;7530;
11:17:56;TIC Gauge 3;11;7,73E-04;9:12:26;2:05:30;7530;
11:17:58;TIC Turbo Speed;;99,8;9:12:26;2:05:32;7532;
11:17:58;TIC Turbo Power;;16,5;9:12:26;2:05:32;7532;
11:17:58;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:32;7532;
11:17:58;TIC Gauge 2;11;5,51E-04;9:12:26;2:05:32;7532;
11:17:58;TIC Gauge 3;11;7,61E-04;9:12:26;2:05:32;7532;
11:18:00;TIC Turbo Speed;;99,8;9:12:26;2:05:34;7534;
11:18:00;TIC Turbo Power;;15,6;9:12:26;2:05:34;7534;
11:18:00;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:34;7534;
11:18:00;TIC Gauge 2;11;5,41E-04;9:12:26;2:05:34;7534;
11:18:00;TIC Gauge 3;11;7,53E-04;9:12:26;2:05:34;7534;
11:18:02;TIC Gauge 3;11;7,43E-04;9:12:26;2:05:36;7536;
11:18:02;TIC Turbo Speed;;99,8;9:12:26;2:05:36;7536;
11:18:02;TIC Turbo Power;;18,2;9:12:26;2:05:36;7536;
11:18:02;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:36;7536;
11:18:02;TIC Gauge 2;11;5,32E-04;9:12:26;2:05:36;7536;
11:18:04;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:38;7538;
11:18:04;TIC Turbo Speed;;99,8;9:12:26;2:05:38;7538;
11:18:04;TIC Turbo Power;;17,5;9:12:26;2:05:38;7538;
11:18:04;TIC Gauge 2;11;5,25E-04;9:12:26;2:05:38;7538;
11:18:04;TIC Gauge 3;11;7,29E-04;9:12:26;2:05:38;7538;
11:18:06;TIC Turbo Speed;;99,8;9:12:26;2:05:40;7540;
11:18:06;TIC Turbo Power;;16,5;9:12:26;2:05:40;7540;
11:18:06;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:40;7540;
11:18:06;TIC Gauge 2;11;5,16E-04;9:12:26;2:05:40;7540;
11:18:06;TIC Gauge 3;11;7,22E-04;9:12:26;2:05:40;7540;
11:18:08;TIC Turbo Speed;;99,8;9:12:26;2:05:42;7542;
11:18:08;TIC Turbo Power;;16,5;9:12:26;2:05:42;7542;
11:18:08;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:42;7542;
11:18:08;TIC Gauge 2;11;5,08E-04;9:12:26;2:05:42;7542;
11:18:09;TIC Gauge 3;11;7,10E-04;9:12:26;2:05:43;7543;
11:18:10;TIC Turbo Speed;;99,8;9:12:26;2:05:44;7544;
11:18:10;TIC Turbo Power;;17,5;9:12:26;2:05:44;7544;
11:18:10;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:44;7544;
11:18:10;TIC Gauge 2;11;5,01E-04;9:12:26;2:05:44;7544;
11:18:11;TIC Gauge 3;11;7,02E-04;9:12:26;2:05:45;7545;
11:18:12;TIC Turbo Speed;;99,8;9:12:26;2:05:46;7546;
11:18:12;TIC Turbo Power;;16,5;9:12:26;2:05:46;7546;
11:18:12;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:46;7546;
11:18:13;TIC Gauge 2;11;4,95E-04;9:12:26;2:05:47;7547;
11:18:13;TIC Gauge 3;11;6,90E-04;9:12:26;2:05:47;7547;
11:18:14;TIC Turbo Speed;;99,8;9:12:26;2:05:48;7548;
11:18:15;TIC Turbo Power;;16,5;9:12:26;2:05:49;7549;
11:18:15;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:49;7549;
11:18:15;TIC Gauge 2;11;4,90E-04;9:12:26;2:05:49;7549;
11:18:15;TIC Gauge 3;11;6,82E-04;9:12:26;2:05:49;7549;
11:18:16;TIC Turbo Speed;;99,8;9:12:26;2:05:50;7550;
11:18:17;TIC Turbo Power;;16,5;9:12:26;2:05:51;7551;
11:18:17;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:51;7551;
11:18:17;TIC Gauge 2;11;4,84E-04;9:12:26;2:05:51;7551;
11:18:17;TIC Gauge 3;11;6,73E-04;9:12:26;2:05:51;7551;
11:18:19;TIC Gauge 3;11;6,71E-04;9:12:26;2:05:53;7553;
11:18:19;TIC Turbo Speed;;99,8;9:12:26;2:05:53;7553;
11:18:19;TIC Turbo Power;;16,5;9:12:26;2:05:53;7553;
11:18:19;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:53;7553;
11:18:19;TIC Gauge 2;11;4,78E-04;9:12:26;2:05:53;7553;
11:18:21;TIC Turbo Speed;;99,8;9:12:26;2:05:55;7555;
11:18:21;TIC Turbo Power;;16,5;9:12:26;2:05:55;7555;
11:18:21;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:55;7555;
11:18:21;TIC Gauge 2;11;4,74E-04;9:12:26;2:05:55;7555;
11:18:21;TIC Gauge 3;11;6,57E-04;9:12:26;2:05:55;7555;
11:18:23;TIC Turbo Speed;;99,8;9:12:26;2:05:57;7557;
11:18:23;TIC Turbo Power;;17,9;9:12:26;2:05:57;7557;
11:18:23;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:57;7557;
11:18:23;TIC Gauge 2;11;4,70E-04;9:12:26;2:05:57;7557;
11:18:23;TIC Gauge 3;11;6,57E-04;9:12:26;2:05:57;7557;
11:18:25;TIC Gauge 3;11;6,48E-04;9:12:26;2:05:59;7559;
11:18:25;TIC Turbo Speed;;99,8;9:12:26;2:05:59;7559;
11:18:25;TIC Turbo Power;;16,5;9:12:26;2:05:59;7559;
11:18:25;TIC Gauge 1;11;1,00E-02;9:12:26;2:05:59;7559;
11:18:25;TIC Gauge 2;11;4,65E-04;9:12:26;2:05:59;7559;
11:18:27;TIC Gauge 2;11;4,60E-04;9:12:26;2:06:01;7561;
11:18:27;TIC Turbo Speed;;99,8;9:12:26;2:06:01;7561;
11:18:27;TIC Turbo Power;;15,8;9:12:26;2:06:01;7561;
11:18:27;TIC Gauge 3;11;6,39E-04;9:12:26;2:06:01;7561;
11:18:27;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:01;7561;
11:18:29;TIC Turbo Speed;;99,8;9:12:26;2:06:03;7563;
11:18:29;TIC Turbo Power;;16,3;9:12:26;2:06:03;7563;
11:18:29;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:03;7563;
11:18:29;TIC Gauge 2;11;4,56E-04;9:12:26;2:06:03;7563;
11:18:29;TIC Gauge 3;11;6,30E-04;9:12:26;2:06:03;7563;
11:18:31;TIC Turbo Speed;;99,8;9:12:26;2:06:05;7565;
11:18:31;TIC Turbo Power;;18,2;9:12:26;2:06:05;7565;
11:18:31;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:05;7565;
11:18:31;TIC Gauge 2;11;4,52E-04;9:12:26;2:06:05;7565;
11:18:31;TIC Gauge 3;11;6,30E-04;9:12:26;2:06:05;7565;
11:18:33;TIC Turbo Speed;;99,8;9:12:26;2:06:07;7567;
11:18:33;TIC Turbo Power;;17,5;9:12:26;2:06:07;7567;
11:18:33;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:07;7567;
11:18:33;TIC Gauge 2;11;4,48E-04;9:12:26;2:06:07;7567;
11:18:33;TIC Gauge 3;11;6,20E-04;9:12:26;2:06:07;7567;
11:18:35;TIC Turbo Speed;;99,8;9:12:26;2:06:09;7569;
11:18:35;TIC Turbo Power;;17,9;9:12:26;2:06:09;7569;
11:18:35;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:09;7569;
11:18:35;TIC Gauge 2;11;4,44E-04;9:12:26;2:06:09;7569;
11:18:35;TIC Gauge 3;11;6,13E-04;9:12:26;2:06:09;7569;
11:18:37;TIC Turbo Speed;;99,8;9:12:26;2:06:11;7571;
11:18:37;TIC Turbo Power;;16,5;9:12:26;2:06:11;7571;
11:18:37;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:11;7571;
11:18:37;TIC Gauge 2;11;4,40E-04;9:12:26;2:06:11;7571;
11:18:37;TIC Gauge 3;11;6,13E-04;9:12:26;2:06:11;7571;
11:18:39;TIC Gauge 2;11;4,36E-04;9:12:26;2:06:13;7573;
11:18:39;TIC Turbo Speed;;99,8;9:12:26;2:06:13;7573;
11:18:39;TIC Turbo Power;;16,8;9:12:26;2:06:13;7573;
11:18:39;TIC Gauge 3;11;6,06E-04;9:12:26;2:06:13;7573;
11:18:39;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:13;7573;
11:18:41;TIC Gauge 2;11;4,33E-04;9:12:26;2:06:15;7575;
11:18:41;TIC Turbo Speed;;99,8;9:12:26;2:06:15;7575;
11:18:41;TIC Turbo Power;;17,5;9:12:26;2:06:15;7575;
11:18:41;TIC Gauge 3;11;6,00E-04;9:12:26;2:06:15;7575;
11:18:41;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:15;7575;
11:18:43;TIC Turbo Speed;;99,8;9:12:26;2:06:17;7577;
11:18:43;TIC Turbo Power;;13,6;9:12:26;2:06:17;7577;
11:18:43;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:17;7577;
11:18:43;TIC Gauge 2;11;4,29E-04;9:12:26;2:06:17;7577;
11:18:43;TIC Gauge 3;11;6,00E-04;9:12:26;2:06:17;7577;
11:18:45;TIC Turbo Speed;;99,8;9:12:26;2:06:19;7579;
11:18:45;TIC Turbo Power;;18,2;9:12:26;2:06:19;7579;
11:18:45;TIC Gauge 1;11;1,00E-02;9:12:26;2:06:19;7579;
11:18:45;TIC Gauge 2;11;4,26E-04;9:12:26;2:06:19;7579;
