Time;Object Name;Status;Value;;;;;Object Name;Value;
9:14:26;;;1,6;9:12:26;0:02:00;;;;1,6;120
9:14:26;;;6,1;9:12:26;0:02:00;;;;6,1;120
9:14:26;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:00;;;TIC Gauge 1;1,00E+05;120
9:14:26;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:00;;;TIC Gauge 2;9,90E+09;120
9:14:26;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:00;;;TIC Gauge 3;9,90E+09;120
9:14:28;;;1,6;9:12:26;0:02:02;;;;1,6;122
9:14:28;;;7,5;9:12:26;0:02:02;;;;7,5;122
9:14:28;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:02;;;TIC Gauge 1;1,00E+05;122
9:14:28;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:02;;;TIC Gauge 2;9,90E+09;122
9:14:28;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:02;;;TIC Gauge 3;9,90E+09;122
9:14:30;;;1,6;9:12:26;0:02:04;;;;1,6;124
9:14:30;;;6,1;9:12:26;0:02:04;;;;6,1;124
9:14:30;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:04;;;TIC Gauge 1;1,00E+05;124
9:14:30;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:04;;;TIC Gauge 2;9,90E+09;124
9:14:30;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:04;;;TIC Gauge 3;9,90E+09;124
9:14:32;;;1,6;9:12:26;0:02:06;;;;1,6;126
9:14:32;;;6,1;9:12:26;0:02:06;;;;6,1;126
9:14:32;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:06;;;TIC Gauge 1;1,00E+05;126
9:14:32;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:06;;;TIC Gauge 2;9,90E+09;126
9:14:32;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:06;;;TIC Gauge 3;9,90E+09;126
9:14:34;;;1,6;9:12:26;0:02:08;;;;1,6;128
9:14:34;;;7;9:12:26;0:02:08;;;;7;128
9:14:34;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:08;;;TIC Gauge 1;1,00E+05;128
9:14:34;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:08;;;TIC Gauge 2;9,90E+09;128
9:14:34;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:08;;;TIC Gauge 3;9,90E+09;128
9:14:36;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:10;;;TIC Gauge 3;9,90E+09;130
9:14:36;;;1,6;9:12:26;0:02:10;;;;1,6;130
9:14:36;;;8,2;9:12:26;0:02:10;;;;8,2;130
9:14:36;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:10;;;TIC Gauge 1;1,00E+05;130
9:14:36;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:10;;;TIC Gauge 2;9,90E+09;130
9:14:38;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:12;;;TIC Gauge 2;9,90E+09;132
9:14:38;;;1,6;9:12:26;0:02:12;;;;1,6;132
9:14:38;;;6,5;9:12:26;0:02:12;;;;6,5;132
9:14:38;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:12;;;TIC Gauge 3;9,90E+09;132
9:14:38;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:12;;;TIC Gauge 1;1,00E+05;132
9:14:40;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:14;;;TIC Gauge 1;1,00E+05;134
9:14:40;;;1,6;9:12:26;0:02:14;;;;1,6;134
9:14:40;;;8,2;9:12:26;0:02:14;;;;8,2;134
9:14:40;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:14;;;TIC Gauge 2;9,90E+09;134
9:14:40;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:14;;;TIC Gauge 3;9,90E+09;134
9:14:42;;;1,6;9:12:26;0:02:16;;;;1,6;136
9:14:42;;;6,1;9:12:26;0:02:16;;;;6,1;136
9:14:42;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:16;;;TIC Gauge 1;1,00E+05;136
9:14:42;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:16;;;TIC Gauge 2;9,90E+09;136
9:14:42;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:16;;;TIC Gauge 3;9,90E+09;136
9:14:44;;;8;9:12:26;0:02:18;;;;8;138
9:14:44;;;1,6;9:12:26;0:02:18;;;;1,6;138
9:14:44;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:18;;;TIC Gauge 1;1,00E+05;138
9:14:44;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:18;;;TIC Gauge 2;9,90E+09;138
9:14:44;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:18;;;TIC Gauge 3;9,90E+09;138
9:14:46;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:20;;;TIC Gauge 2;9,90E+09;140
9:14:46;;;1,6;9:12:26;0:02:20;;;;1,6;140
9:14:46;;;8,4;9:12:26;0:02:20;;;;8,4;140
9:14:46;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:20;;;TIC Gauge 3;9,90E+09;140
9:14:46;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:20;;;TIC Gauge 1;1,00E+05;140
9:14:48;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:22;;;TIC Gauge 1;1,00E+05;142
9:14:48;;;1,6;9:12:26;0:02:22;;;;1,6;142
9:14:48;;;7;9:12:26;0:02:22;;;;7;142
9:14:48;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:22;;;TIC Gauge 2;9,90E+09;142
9:14:48;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:22;;;TIC Gauge 3;9,90E+09;142
9:14:50;;;1,6;9:12:26;0:02:24;;;;1,6;144
9:14:50;;;6,8;9:12:26;0:02:24;;;;6,8;144
9:14:50;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:24;;;TIC Gauge 1;1,00E+05;144
9:14:50;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:24;;;TIC Gauge 2;9,90E+09;144
9:14:51;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:25;;;TIC Gauge 3;9,90E+09;145
9:14:52;;;1,6;9:12:26;0:02:26;;;;1,6;146
9:14:52;;;8,4;9:12:26;0:02:26;;;;8,4;146
9:14:52;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:26;;;TIC Gauge 1;1,00E+05;146
9:14:52;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:26;;;TIC Gauge 2;9,90E+09;146
9:14:53;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:27;;;TIC Gauge 3;9,90E+09;147
9:14:54;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:28;;;TIC Gauge 3;9,90E+09;148
9:14:54;;;1,6;9:12:26;0:02:28;;;;1,6;148
9:14:54;;;8;9:12:26;0:02:28;;;;8;148
9:14:55;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:29;;;TIC Gauge 1;1,00E+05;149
9:14:55;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:29;;;TIC Gauge 2;9,90E+09;149
9:14:56;;;1,6;9:12:26;0:02:30;;;;1,6;150
9:14:56;;;6,1;9:12:26;0:02:30;;;;6,1;150
9:14:57;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:31;;;TIC Gauge 1;1,00E+05;151
9:14:57;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:31;;;TIC Gauge 2;9,90E+09;151
9:14:57;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:31;;;TIC Gauge 3;9,90E+09;151
9:14:58;;;6,1;9:12:26;0:02:32;;;;6,1;152
9:14:58;;;1,6;9:12:26;0:02:32;;;;1,6;152
9:14:59;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:33;;;TIC Gauge 1;1,00E+05;153
9:14:59;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:33;;;TIC Gauge 2;9,90E+09;153
9:14:59;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:33;;;TIC Gauge 3;9,90E+09;153
9:15:01;;;1,6;9:12:26;0:02:35;;;;1,6;155
9:15:01;;;8;9:12:26;0:02:35;;;;8;155
9:15:01;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:35;;;TIC Gauge 1;1,00E+05;155
9:15:01;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:35;;;TIC Gauge 2;9,90E+09;155
9:15:01;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:35;;;TIC Gauge 3;9,90E+09;155
9:15:03;;;1,6;9:12:26;0:02:37;;;;1,6;157
9:15:03;;;8,7;9:12:26;0:02:37;;;;8,7;157
9:15:03;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:37;;;TIC Gauge 1;1,00E+05;157
9:15:03;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:37;;;TIC Gauge 2;9,90E+09;157
9:15:03;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:37;;;TIC Gauge 3;9,90E+09;157
9:15:05;;;1,6;9:12:26;0:02:39;;;;1,6;159
9:15:05;;;6,8;9:12:26;0:02:39;;;;6,8;159
9:15:05;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:39;;;TIC Gauge 1;1,00E+05;159
9:15:05;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:39;;;TIC Gauge 2;9,90E+09;159
9:15:05;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:39;;;TIC Gauge 3;9,90E+09;159
9:15:07;;;1,6;9:12:26;0:02:41;;;;1,6;161
9:15:07;;;7,5;9:12:26;0:02:41;;;;7,5;161
9:15:07;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:41;;;TIC Gauge 1;1,00E+05;161
9:15:07;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:41;;;TIC Gauge 2;9,90E+09;161
9:15:07;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:41;;;TIC Gauge 3;9,90E+09;161
9:15:09;;;1,6;9:12:26;0:02:43;;;;1,6;163
9:15:09;;;6,3;9:12:26;0:02:43;;;;6,3;163
9:15:09;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:43;;;TIC Gauge 1;1,00E+05;163
9:15:09;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:43;;;TIC Gauge 2;9,90E+09;163
9:15:09;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:43;;;TIC Gauge 3;9,90E+09;163
9:15:11;;;1,6;9:12:26;0:02:45;;;;1,6;165
9:15:11;;;8,4;9:12:26;0:02:45;;;;8,4;165
9:15:11;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:45;;;TIC Gauge 1;1,00E+05;165
9:15:11;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:45;;;TIC Gauge 2;9,90E+09;165
9:15:11;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:45;;;TIC Gauge 3;9,90E+09;165
9:15:13;;;1,6;9:12:26;0:02:47;;;;1,6;167
9:15:13;;;6,1;9:12:26;0:02:47;;;;6,1;167
9:15:13;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:47;;;TIC Gauge 1;1,00E+05;167
9:15:13;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:47;;;TIC Gauge 2;9,90E+09;167
9:15:13;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:47;;;TIC Gauge 3;9,90E+09;167
9:15:15;;;1,6;9:12:26;0:02:49;;;;1,6;169
9:15:15;;;7,3;9:12:26;0:02:49;;;;7,3;169
9:15:15;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:49;;;TIC Gauge 1;1,00E+05;169
9:15:15;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:49;;;TIC Gauge 2;9,90E+09;169
9:15:15;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:49;;;TIC Gauge 3;9,90E+09;169
9:15:17;;;1,6;9:12:26;0:02:51;;;;1,6;171
9:15:17;;;8,2;9:12:26;0:02:51;;;;8,2;171
9:15:17;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:51;;;TIC Gauge 1;1,00E+05;171
9:15:17;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:51;;;TIC Gauge 2;9,90E+09;171
9:15:17;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:51;;;TIC Gauge 3;9,90E+09;171
9:15:19;;;1,6;9:12:26;0:02:53;;;;1,6;173
9:15:19;;;8;9:12:26;0:02:53;;;;8;173
9:15:19;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:53;;;TIC Gauge 1;1,00E+05;173
9:15:19;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:53;;;TIC Gauge 2;9,90E+09;173
9:15:19;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:53;;;TIC Gauge 3;9,90E+09;173
9:15:21;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:55;;;TIC Gauge 3;9,90E+09;175
9:15:21;;;1,6;9:12:26;0:02:55;;;;1,6;175
9:15:21;;;8,2;9:12:26;0:02:55;;;;8,2;175
9:15:21;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:55;;;TIC Gauge 1;1,00E+05;175
9:15:21;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:55;;;TIC Gauge 2;9,90E+09;175
9:15:23;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:57;;;TIC Gauge 2;9,90E+09;177
9:15:23;;;1,6;9:12:26;0:02:57;;;;1,6;177
9:15:23;;;7,5;9:12:26;0:02:57;;;;7,5;177
9:15:23;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:57;;;TIC Gauge 3;9,90E+09;177
9:15:23;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:57;;;TIC Gauge 1;1,00E+05;177
9:15:25;;;1,6;9:12:26;0:02:59;;;;1,6;179
9:15:25;;;6,5;9:12:26;0:02:59;;;;6,5;179
9:15:25;TIC Gauge 1;11;1,00E+05;9:12:26;0:02:59;;;TIC Gauge 1;1,00E+05;179
9:15:25;TIC Gauge 2;5;9,90E+09;9:12:26;0:02:59;;;TIC Gauge 2;9,90E+09;179
9:15:25;TIC Gauge 3;5;9,90E+09;9:12:26;0:02:59;;;TIC Gauge 3;9,90E+09;179
9:15:27;;;1,6;9:12:26;0:03:01;;;;1,6;181
9:15:27;;;6,1;9:12:26;0:03:01;;;;6,1;181
9:15:27;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:01;;;TIC Gauge 1;1,00E+05;181
9:15:27;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:01;;;TIC Gauge 2;9,90E+09;181
9:15:28;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:02;;;TIC Gauge 3;9,90E+09;182
9:15:29;;;6,1;9:12:26;0:03:03;;;;6,1;183
9:15:29;;;1,6;9:12:26;0:03:03;;;;1,6;183
9:15:29;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:03;;;TIC Gauge 1;1,00E+05;183
9:15:29;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:03;;;TIC Gauge 2;9,90E+09;183
9:15:30;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:04;;;TIC Gauge 3;9,90E+09;184
9:15:31;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:05;;;TIC Gauge 1;1,00E+05;185
9:15:31;;;1,6;9:12:26;0:03:05;;;;1,6;185
9:15:31;;;6,1;9:12:26;0:03:05;;;;6,1;185
9:15:31;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:05;;;TIC Gauge 2;9,90E+09;185
9:15:32;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:06;;;TIC Gauge 3;9,90E+09;186
9:15:33;;;1,6;9:12:26;0:03:07;;;;1,6;187
9:15:33;;;8,2;9:12:26;0:03:07;;;;8,2;187
9:15:34;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:08;;;TIC Gauge 1;1,00E+05;188
9:15:34;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:08;;;TIC Gauge 2;9,90E+09;188
9:15:34;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:08;;;TIC Gauge 3;9,90E+09;188
9:15:35;;;1,6;9:12:26;0:03:09;;;;1,6;189
9:15:36;;;8,2;9:12:26;0:03:10;;;;8,2;190
9:15:36;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:10;;;TIC Gauge 1;1,00E+05;190
9:15:36;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:10;;;TIC Gauge 2;9,90E+09;190
9:15:36;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:10;;;TIC Gauge 3;9,90E+09;190
9:15:38;;;1,6;9:12:26;0:03:12;;;;1,6;192
9:15:38;;;8,2;9:12:26;0:03:12;;;;8,2;192
9:15:38;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:12;;;TIC Gauge 1;1,00E+05;192
9:15:38;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:12;;;TIC Gauge 2;9,90E+09;192
9:15:38;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:12;;;TIC Gauge 3;9,90E+09;192
9:15:40;;;1,6;9:12:26;0:03:14;;;;1,6;194
9:15:40;;;7,5;9:12:26;0:03:14;;;;7,5;194
9:15:40;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:14;;;TIC Gauge 1;1,00E+05;194
9:15:40;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:14;;;TIC Gauge 2;9,90E+09;194
9:15:40;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:14;;;TIC Gauge 3;9,90E+09;194
9:15:42;;;1,6;9:12:26;0:03:16;;;;1,6;196
9:15:42;;;8;9:12:26;0:03:16;;;;8;196
9:15:42;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:16;;;TIC Gauge 1;1,00E+05;196
9:15:42;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:16;;;TIC Gauge 2;9,90E+09;196
9:15:42;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:16;;;TIC Gauge 3;9,90E+09;196
9:15:44;;;1,6;9:12:26;0:03:18;;;;1,6;198
9:15:44;;;7,5;9:12:26;0:03:18;;;;7,5;198
9:15:44;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:18;;;TIC Gauge 1;1,00E+05;198
9:15:44;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:18;;;TIC Gauge 2;9,90E+09;198
9:15:44;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:18;;;TIC Gauge 3;9,90E+09;198
9:15:46;;;1,6;9:12:26;0:03:20;;;;1,6;200
9:15:46;;;8;9:12:26;0:03:20;;;;8;200
9:15:46;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:20;;;TIC Gauge 1;1,00E+05;200
9:15:46;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:20;;;TIC Gauge 2;9,90E+09;200
9:15:46;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:20;;;TIC Gauge 3;9,90E+09;200
9:15:48;;;1,6;9:12:26;0:03:22;;;;1,6;202
9:15:48;;;8,2;9:12:26;0:03:22;;;;8,2;202
9:15:48;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:22;;;TIC Gauge 1;1,00E+05;202
9:15:48;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:22;;;TIC Gauge 2;9,90E+09;202
9:15:48;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:22;;;TIC Gauge 3;9,90E+09;202
9:15:50;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:24;;;TIC Gauge 2;9,90E+09;204
9:15:50;;;1,6;9:12:26;0:03:24;;;;1,6;204
9:15:50;;;8;9:12:26;0:03:24;;;;8;204
9:15:50;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:24;;;TIC Gauge 3;9,90E+09;204
9:15:50;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:24;;;TIC Gauge 1;1,00E+05;204
9:15:52;;;1,6;9:12:26;0:03:26;;;;1,6;206
9:15:52;;;8,4;9:12:26;0:03:26;;;;8,4;206
9:15:52;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:26;;;TIC Gauge 1;1,00E+05;206
9:15:52;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:26;;;TIC Gauge 2;9,90E+09;206
9:15:52;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:26;;;TIC Gauge 3;9,90E+09;206
9:15:54;;;1,6;9:12:26;0:03:28;;;;1,6;208
9:15:54;;;5,6;9:12:26;0:03:28;;;;5,6;208
9:15:54;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:28;;;TIC Gauge 1;1,00E+05;208
9:15:54;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:28;;;TIC Gauge 2;9,90E+09;208
9:15:54;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:28;;;TIC Gauge 3;9,90E+09;208
9:15:56;;;1,6;9:12:26;0:03:30;;;;1,6;210
9:15:56;;;7,5;9:12:26;0:03:30;;;;7,5;210
9:15:56;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:30;;;TIC Gauge 1;1,00E+05;210
9:15:56;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:30;;;TIC Gauge 2;9,90E+09;210
9:15:56;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:30;;;TIC Gauge 3;9,90E+09;210
9:15:58;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:32;;;TIC Gauge 1;1,00E+05;212
9:15:58;;;1,6;9:12:26;0:03:32;;;;1,6;212
9:15:58;;;6,1;9:12:26;0:03:32;;;;6,1;212
9:15:58;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:32;;;TIC Gauge 2;9,90E+09;212
9:15:58;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:32;;;TIC Gauge 3;9,90E+09;212
9:16:00;;;1,6;9:12:26;0:03:34;;;;1,6;214
9:16:00;;;6,1;9:12:26;0:03:34;;;;6,1;214
9:16:00;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:34;;;TIC Gauge 1;1,00E+05;214
9:16:00;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:34;;;TIC Gauge 2;9,90E+09;214
9:16:00;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:34;;;TIC Gauge 3;9,90E+09;214
9:16:02;;;1,6;9:12:26;0:03:36;;;;1,6;216
9:16:02;;;8,2;9:12:26;0:03:36;;;;8,2;216
9:16:02;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:36;;;TIC Gauge 1;1,00E+05;216
9:16:02;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:36;;;TIC Gauge 2;9,90E+09;216
9:16:03;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:37;;;TIC Gauge 3;9,90E+09;217
9:16:04;;;1,6;9:12:26;0:03:38;;;;1,6;218
9:16:04;;;6,1;9:12:26;0:03:38;;;;6,1;218
9:16:04;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:38;;;TIC Gauge 1;1,00E+05;218
9:16:04;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:38;;;TIC Gauge 2;9,90E+09;218
9:16:05;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:39;;;TIC Gauge 3;9,90E+09;219
9:16:06;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:40;;;TIC Gauge 2;9,90E+09;220
9:16:06;;;1,6;9:12:26;0:03:40;;;;1,6;220
9:16:06;;;6,1;9:12:26;0:03:40;;;;6,1;220
9:16:07;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:41;;;TIC Gauge 3;9,90E+09;221
9:16:07;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:41;;;TIC Gauge 1;1,00E+05;221
9:16:08;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:42;;;TIC Gauge 1;1,00E+05;222
9:16:08;;;1,6;9:12:26;0:03:42;;;;1,6;222
9:16:08;;;8,2;9:12:26;0:03:42;;;;8,2;222
9:16:09;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:43;;;TIC Gauge 2;9,90E+09;223
9:16:09;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:43;;;TIC Gauge 3;9,90E+09;223
9:16:11;;;1,6;9:12:26;0:03:45;;;;1,6;225
9:16:11;;;5,6;9:12:26;0:03:45;;;;5,6;225
9:16:11;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:45;;;TIC Gauge 1;1,00E+05;225
9:16:11;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:45;;;TIC Gauge 2;9,90E+09;225
9:16:11;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:45;;;TIC Gauge 3;9,90E+09;225
9:16:13;;;1,6;9:12:26;0:03:47;;;;1,6;227
9:16:13;;;8,2;9:12:26;0:03:47;;;;8,2;227
9:16:13;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:47;;;TIC Gauge 1;1,00E+05;227
9:16:13;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:47;;;TIC Gauge 2;9,90E+09;227
9:16:13;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:47;;;TIC Gauge 3;9,90E+09;227
9:16:15;;;1,6;9:12:26;0:03:49;;;;1,6;229
9:16:15;;;8,4;9:12:26;0:03:49;;;;8,4;229
9:16:15;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:49;;;TIC Gauge 1;1,00E+05;229
9:16:15;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:49;;;TIC Gauge 2;9,90E+09;229
9:16:15;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:49;;;TIC Gauge 3;9,90E+09;229
9:16:17;;;1,6;9:12:26;0:03:51;;;;1,6;231
9:16:17;;;8;9:12:26;0:03:51;;;;8;231
9:16:17;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:51;;;TIC Gauge 1;1,00E+05;231
9:16:17;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:51;;;TIC Gauge 2;9,90E+09;231
9:16:17;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:51;;;TIC Gauge 3;9,90E+09;231
9:16:19;;;1,6;9:12:26;0:03:53;;;;1,6;233
9:16:19;;;6,5;9:12:26;0:03:53;;;;6,5;233
9:16:19;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:53;;;TIC Gauge 1;1,00E+05;233
9:16:19;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:53;;;TIC Gauge 2;9,90E+09;233
9:16:19;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:53;;;TIC Gauge 3;9,90E+09;233
9:16:21;;;1,6;9:12:26;0:03:55;;;;1,6;235
9:16:21;;;8,2;9:12:26;0:03:55;;;;8,2;235
9:16:21;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:55;;;TIC Gauge 1;1,00E+05;235
9:16:21;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:55;;;TIC Gauge 2;9,90E+09;235
9:16:21;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:55;;;TIC Gauge 3;9,90E+09;235
9:16:23;;;1,6;9:12:26;0:03:57;;;;1,6;237
9:16:23;;;8,4;9:12:26;0:03:57;;;;8,4;237
9:16:23;TIC Gauge 1;11;1,00E+05;9:12:26;0:03:57;;;TIC Gauge 1;1,00E+05;237
9:16:23;TIC Gauge 2;5;9,90E+09;9:12:26;0:03:57;;;TIC Gauge 2;9,90E+09;237
9:16:23;TIC Gauge 3;5;9,90E+09;9:12:26;0:03:57;;;TIC Gauge 3;9,90E+09;237
9:16:25;;;1,6;9:12:26;0:03:59;;;;1,6;239
9:16:25;;;7,3;9:12:26;0:03:59;;;;7,3;239
